OBJECTID,API,WellName,ZoneStatus,YearDrilled,DateSpud,CompletedDate,ProducingL,ProposedGI,FirstProdD,WellboreSt,SpudReleas,Operator,FieldName,FormationN,Elevation,TD,MD,HasIP,BEG_Core,BEG_Logs,HasCoreRep,HasLogs,HasMudLog,HasResisti,HasPorosit,HasSonic,HasDipMete,HasGammaRa,HasGR_SP,HasDirecti,HasDrillin,HasComplet,HasW1,HasW2,HasHz,IPBBLOil,IPMCFGas,IPBBLWater,PerfTop,PerfBottom,Tops,WebDetailL,CoreReport,LogsLink,Directiona,DrillingLi,Completion,W1Link,DateEffect,W2Link,Cumulative,Cumulati_1,County,BlockNbr,SectionNbr,Direction,Latitude,Longitude
25996,4247530689,"U-TEX ""S"" - 3",Producing,1975,8/2/1975,9/16/1975,,,9/16/1975,OIL,,"MANZANITA OPERATING, LLC",BLOCK 17,LAMAR LIME,2702,5150,,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,25,0,130,4988,4998,,http://utlands.utsystem.edu/API/4247530689,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30689/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530689/261686,10/24/1974,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530689/261688,17519,22407,Ward,17,33,560  FSL & 1980 FWL,31.613182067871000,-103.224090576171000
25997,4247530693,"UNIVERSITY ""L"" - 1",Producing,1974,11/24/1974,9/20/1976,,,9/20/1976,GAS,,"CHEVRON MIDCONTINENT, L.P.",CAPRITO,FUSSELMAN,2711,18500,,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,0,10650,0,15741,15792,,http://utlands.utsystem.edu/API/4247530693,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30693/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530693/131117,11/13/1974,,0,247309,Ward,18,16,990  FNL & 1320 FEL,31.546583175659100,-103.228096008300000
25998,4247530694,7276 JV-S WEDGE GAS UNIT - 1,Plugged and Abandoned,1974,11/23/1974,7/12/1975,,,00000000,DA,,BTA OIL PRODUCERS,BEALL,DEVONIAN,2628,12714,,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,,,,,,,http://utlands.utsystem.edu/API/4247530694,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30694/,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530694/261698,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530694/261701,,,00000000,,,,Ward,16,22,660  FSL & 1050 FWL,31.510135650634700,-103.063941955566000
25999,4247530699,"UNIV ""M"" - 1",Plugged and Abandoned,1987,6/29/1987,8/3/1987,,,8/3/1987,PAO,,"FELIX ENERGY HOLDINGS II, LLC",BLOCK 16,PERMO PENN,2614,17155,,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,76,0,0,10908,11541,,http://utlands.utsystem.edu/API/4247530699,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30699/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530699/421813,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530699/261721,6/29/1987,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530699/261722,1241,0,Ward,16,36,1200  FSL & 1200 FEL,31.505104064941400,-103.123214721679000
26000,4247530699,"University ""M"" - 1",Plugged and Abandoned,1980,3/7/1980,6/22/1981,,,00000000,PAO,,"SUPERIOR OIL COMPANY, THE",BLOCK 16,ELLEN.,2614,17155,,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,0,3766,0,16661,17155,,http://utlands.utsystem.edu/API/4247530699,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30699/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530699/421813,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530699/261721,6/29/1987,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530699/261722,1241,0,Ward,16,36,1200  FSL & 1200 FEL,31.505104064941400,-103.123214721679000
26001,4247530700,"University ""39-18"" - 1",Plugged and Abandoned,1974,12/15/1974,7/4/1975,,,00000000,DA,,"HUNT, HASSIE, TRUST",WILDCAT,7C,2792,19132,,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,,,,,,,http://utlands.utsystem.edu/API/4247530700,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30700/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530700/261751,,,Ward,18,39,2100  FNL & 1320 FEL,31.581272125244100,-103.312309265136000
26002,4247530700,"University ""39-18"" - 1",Plugged and Abandoned,1979,6/5/1979,2/22/1980,,,00000000,DA,,UNION TEXAS PETROLEUM CORP.,"WAR-WINK, W.",WOLFCAMP,2792,19132,,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,,,,11152,11404,,http://utlands.utsystem.edu/API/4247530700,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30700/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530700/261751,,,Ward,18,39,2100  FNL & 1320 FEL,31.581272125244100,-103.312309265136000
26003,4247530703,"UNIVERSITY 10-18 ""B"" - 3",Plugged and Abandoned,1985,6/10/1985,7/18/1985,,,7/18/1985,PAO,,CHEVRON U. S. A. INC.,BLOCK 18,CHERRY CANYON,2804,6500,,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,76,0,253,5660,5682,,http://utlands.utsystem.edu/API/4247530703,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30703/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530703/261762,22089,48011,Ward,18,10,2540  FNL & 2000 FWL,31.623891830444300,-103.263656616210000
26004,4247530720,7276 JV-S WEDGE  - 1,Plugged and Abandoned,1990,11/26/1990,12/11/1990,,,12/11/1990,PAO,,"BTA OIL PRODUCERS, LLC",R. O. C.,ATOKA,2606,12714,,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,0,28,0,10710,10766,,http://utlands.utsystem.edu/API/4247530720,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30720/,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/303228,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398823,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/391062,6/24/2013,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398835,832,40578,Ward,16,22,660  FSL & 10 FWL,31.510135650634700,-103.063941955566000
26005,4247530720,7276 JV-S WEDGE  - 1,Plugged and Abandoned,1990,11/26/1990,12/11/1990,,,12/11/1990,PAO,,"BTA OIL PRODUCERS, LLC",R. O. C.,ATOKA,2606,12714,,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,0,28,0,10372,10390,,http://utlands.utsystem.edu/API/4247530720,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30720/,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/303228,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398823,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/391062,6/24/2013,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398835,832,40578,Ward,16,22,660  FSL & 10 FWL,31.510135650634700,-103.063941955566000
26006,4247530720,7276 JV-S WEDGE GAS UNIT - 1,Plugged and Abandoned,1974,11/23/1974,7/12/1975,,,7/12/1975,PAO,,BTA OIL PRODUCERS,BEALL,DEVONIAN,2606,12714,,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,0,39100,0,12313,12555,,http://utlands.utsystem.edu/API/4247530720,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30720/,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/303228,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398823,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/391062,6/24/2013,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398835,832,40578,Ward,16,22,660  FSL & 10 FWL,31.510135650634700,-103.063941955566000
26007,4247530720,7276 JV-S WEDGE  - 1,Plugged and Abandoned,2013,7/9/2013,7/19/2013,,,00000000,PAO,,"BTA OIL PRODUCERS, LLC",WILDCAT,08,2606,12714,,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,,,,5546,5752,,http://utlands.utsystem.edu/API/4247530720,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30720/,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/303228,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398823,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/391062,6/24/2013,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530720/398835,832,40578,Ward,16,22,660  FSL & 10 FWL,31.510135650634700,-103.063941955566000
26008,4247530721,"University ""16-14"" - 1",Plugged and Abandoned,1975,2/25/1975,11/4/1975,0,431,00000000,DA,,HNG OIL COMPANY,WILDCAT,7C,2626,16760,,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,,,,,,,http://utlands.utsystem.edu/API/4247530721,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30721/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530721/131205,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530721/261772,2/26/1975,,,,Ward,16,14,2800  FNL & 400 FWL,31.518154144287100,-103.033401489257000
26009,4247530738,T&P et al University - 1,Plugged and Abandoned,1975,8/9/1975,9/16/1975,,,00000000,PAO,,"GRAHAM, BILL J.","BLOCK 17, SOUTHEAST",DELAWARE,2686,6513,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,58,0,132,5002,5008,,http://utlands.utsystem.edu/API/4247530738,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530738/261776,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530738/261777,9/2/1975,,,,Ward,17,15,660  FNL & 1980 FEL,31.606111526489200,-103.181373596191000
26010,4247530738,T&P et al University - 1,Plugged and Abandoned,1975,5/21/1975,6/28/1975,,,00000000,PAO,,"YEATES, BOB",WILDCAT,7C,2686,6513,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,8,0,35,6290,0,,http://utlands.utsystem.edu/API/4247530738,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530738/261776,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530738/261777,9/2/1975,,,,Ward,17,15,660  FNL & 1980 FEL,31.606111526489200,-103.181373596191000
26011,4247530742,7286 JV-S WEDGE GAS UNIT - 2,Producing,1976,8/24/1976,9/17/1976,,,9/17/1976,GAS,,"HALCON OPERATING CO., INC.",BEALL,DEVONIAN,2636,15940,,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,0,8000,0,12092,12506,,http://utlands.utsystem.edu/API/4247530742,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30742/,,,,,00000000,,0,234074,Ward,16,22,1100  FSL & 3284 FWL,31.508983612060500,-103.066978454589000
26012,4247530742,7286 JV-S Wedge Gas Unit - 2,Plugged and Abandoned,1975,5/15/1975,11/24/1975,,,11/24/1975,GAS,,BTA OIL PRODUCERS,BEALL,MONTOYA,2636,15940,,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,0,2673,0,12946,13188,,http://utlands.utsystem.edu/API/4247530742,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30742/,,,,,00000000,,0,234074,Ward,16,22,1100  FSL & 3284 FWL,31.508983612060500,-103.066978454589000
26013,4247530761,"STATE UNIVERSITY ""DZ"" - 1",Plugged and Abandoned,1975,7/28/1975,8/1/1975,,,00000000,DA,,EXXON CORP.,BLOCK 16,RUSTLER DOLOMITE,2592,2053,,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,,,,,,,http://utlands.utsystem.edu/API/4247530761,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30761/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530761/261795,7/25/1975,,,,Ward,16,32,1667  FNL & 467 FEL,31.502655029296800,-103.101974487304000
26014,4247530769,"STATE UNIVERSITY ""F"" - 96",Plugged and Abandoned,1975,9/13/1975,12/9/1975,,,12/9/1975,PAO,,"SOUTHWEST ROYALTIES, INC.","WARD-ESTES, NORTH",,2668,3260,,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,8,0,160,2556,3108,,http://utlands.utsystem.edu/API/4247530769,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30769/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530769/261798,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530769/261799,8/27/1975,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530769/261801,,,Ward,16,01,330  FNL & 990 FEL,31.564403533935500,-103.001724243164000
26015,4247530775,"UNIVERSITY ""18-30"" - 1",Plugged and Abandoned,1975,11/3/1975,3/9/1976,,,9/28/1976,PAG,,CHEVRON U. S. A. INC.,"QUITO, EAST",FUSSELMAN,2821,17300,,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,0,49000,0,16674,17038,,http://utlands.utsystem.edu/API/4247530775,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30775/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530775/261808,,,00000000,,,,Ward,18,30,1320  FNL & 1220 FWL,31.562221527099600,-103.278785705566000
26016,4247530783,"UNIVERSITY ""47"" - 1",Plugged and Abandoned,1975,10/8/1975,12/4/1975,,,12/4/1975,PAO,,"PASSMORE, MIKE F.",WAR-WINK,DELAWARE 5085,2762,6100,,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,28,0,7,5032,5110,,http://utlands.utsystem.edu/API/4247530783,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30783/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530783/261820,,,Ward,20,47,467  FSL & 517 FEL,31.647920608520500,-103.263343811035000
26017,4247530791,"University ""12-18"" - 1",Other,1976,1/15/1976,8/8/1976,,,00000000,OIL,,CITIES SERVICE OIL CO.,999999998,,2795,18832,,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,1009,934,0,12471,12758,,http://utlands.utsystem.edu/API/4247530791,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30791/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/131246,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508152,8/7/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508153,57429,84225,Ward,18,12,1980  FNL & 1980 FWL,31.597671508789000,-103.253906250000000
26018,4247530791,"UNIVERSITY ""12-18"" - 1",Field Transfer,1976,1/15/1976,8/9/1976,,,8/9/1976,OIL,,OASIS PETROLEUM PERMIAN LLC,"WAR-WINK, S.",WOLFCAMP,2795,18832,,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,1009,933,0,12471,12758,,http://utlands.utsystem.edu/API/4247530791,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30791/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/131246,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508152,8/7/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508153,57429,84225,Ward,18,12,1980  FNL & 1980 FWL,31.597671508789000,-103.253906250000000
26019,4247530791,"UNIVERSITY A ""12-18"" - 9201",Producing,,00000000,00000000,,,8/1/2019,OIL,,OASIS PETROLEUM PERMIAN LLC,PHANTOM,WOLFCAMP,2795,18832,,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,1009,933,0,12471,12758,,http://utlands.utsystem.edu/API/4247530791,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30791/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/131246,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508152,8/7/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508153,57429,84225,Ward,18,12,1980  FNL & 1980 FWL,31.597671508789000,-103.253906250000000
26020,4247530791,"UNIVERSITY A ""12-18"" - 9201",Producing,,00000000,00000000,,,8/1/2019,OIL,,OASIS PETROLEUM PERMIAN LLC,PHANTOM,WOLFCAMP,2795,18832,,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,1009,933,0,11246,12758,,http://utlands.utsystem.edu/API/4247530791,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30791/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/131246,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508152,8/7/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530791/508153,57429,84225,Ward,18,12,1980  FNL & 1980 FWL,31.597671508789000,-103.253906250000000
26021,4247530804,"UNIVERSITY 9-18 ""B"" - 2",Producing,1986,4/8/1986,8/4/1986,,,8/4/1986,NA,,CHEVRON U. S. A. INC.,"WAR-WINK, S.",WOLFCAMP,2802,15043,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,11,0,80,12170,12500,,http://utlands.utsystem.edu/API/4247530804,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30804/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530804/261828,3644,8143,Ward,18,09,1320  FSL & 1320 FWL,31.633430480957000,-103.269538879394000
26022,4247530806,PYOTE GAS UNIT NO. 5 - 1-A,Producing,1976,4/24/1976,12/30/1976,,,12/30/1976,NA,,ABRAXAS PETROLEUM CORPORATION,BLOCK 16,DEVONIAN,2615,16750,,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,0,5593,0,13379,13388,,http://utlands.utsystem.edu/API/4247530806,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30806/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530806/261841,0,44601,Ward,16,37,1320  FNL & 1320 FEL,31.498403549194300,-103.121116638183000
26023,4247530806,PYOTE GAS UNIT NO. 5 - 1-A,Producing,1976,4/24/1976,12/30/1976,,,12/30/1976,NA,,ABRAXAS PETROLEUM CORPORATION,BLOCK 16,DEVONIAN,2615,16750,,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,0,5593,0,16571,16704,,http://utlands.utsystem.edu/API/4247530806,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30806/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530806/261841,0,44601,Ward,16,37,1320  FNL & 1320 FEL,31.498403549194300,-103.121116638183000
26024,4247530819,"STATE ""WZ"" - 6D",Plugged and Abandoned,1992,4/20/1992,4/20/1992,,,00000000,DA,,CIMAREX ENERGY CO. OF COLORADO,CAPRITO,DELAWARE MIDDLE,2667,6800,,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,,,,4976,6207,,http://utlands.utsystem.edu/API/4247530819,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30819/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530819/261845,9/15/1976,,,,Ward,17,38,467  FNL & 467 FWL,31.553873062133700,-103.207000732421000
26025,4247530830,"STATE ""OB"" - 1",Plugged and Abandoned,1976,5/11/1976,5/23/1976,,,5/23/1976,PAO,,CIMAREX ENERGY CO. OF COLORADO,"BLOCK 17, SOUTHEAST",DELAWARE,2679,6900,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,7,0,162,4985,6256,,http://utlands.utsystem.edu/API/4247530830,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30830/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530830/312401,3228,2128,Ward,17,23,660  FNL & 1919 FWL,31.559013366699200,-103.186218261718000
26026,4247530830,"STATE ""OB"" - 1",Plugged and Abandoned,1976,5/11/1976,5/23/1976,,,5/23/1976,PAO,,CIMAREX ENERGY CO. OF COLORADO,"BLOCK 17, SOUTHEAST",DELAWARE,2679,6900,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,7,0,162,4985,5016,,http://utlands.utsystem.edu/API/4247530830,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30830/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530830/312401,3228,2128,Ward,17,23,660  FNL & 1919 FWL,31.559013366699200,-103.186218261718000
26027,4247530830,"STATE ""OB"" - 1",Plugged and Abandoned,1976,3/3/1976,4/21/1976,,,4/21/1976,PAO,,GULF OIL CORP.,CAPRITO,DELAWARE MIDDLE,2679,6900,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,34,40,44,6244,6256,,http://utlands.utsystem.edu/API/4247530830,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30830/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530830/312401,3228,2128,Ward,17,23,660  FNL & 1919 FWL,31.559013366699200,-103.186218261718000
26028,4247530847,University - 1,Plugged and Abandoned,1976,4/16/1976,4/28/1976,,,00000000,DA,,"ORLA PETCO, INC.",WILDCAT,7C,2857,5299,,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,,,,,,,http://utlands.utsystem.edu/API/4247530847,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30847/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530847/261853,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530847/131286,4/8/1976,,,,Ward,19,28,660  FNL & 660 FEL,31.645870208740200,-103.369987487792000
26029,4247530884,"STATE ""OA"" - 1",Plugged and Abandoned,1976,7/24/1976,9/20/1976,,,9/20/1976,PAO,,GRUY PETROLEUM MANAGEMENT CO.,"BLOCK 17, SOUTHEAST",DELAWARE,2670,6550,,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,15,0,38,4972,5000,,http://utlands.utsystem.edu/API/4247530884,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30884/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530884/261855,8/27/1976,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530884/131293,,,Ward,17,23,660  FNL & 1980 FEL,31.560173034667900,-103.181999206542000
26030,4247530902,"UNIVERSITY ""21-18"" - 1",Producing,1976,9/12/1976,1/2/1977,,,1/2/1977,NA,,OASIS PETROLEUM PERMIAN LLC,"WAR-WINK, S.",WOLFCAMP,2804,13015,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,271,0,89,11324,12953,,http://utlands.utsystem.edu/API/4247530902,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30902/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530902/261859,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530902/261862,19463,13504,Ward,18,21,1320  FNL & 1320 FEL,31.596622467041000,-103.264648437500000
26031,4247530904,"STATE ""OC"" - 1",Plugged and Abandoned,1976,8/16/1976,9/20/1976,,,9/20/1976,PAO,,CIMAREX ENERGY CO. OF COLORADO,"BLOCK 17, SOUTHEAST",DELAWARE,2672,5050,,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,28,0,181,4969,4997,,http://utlands.utsystem.edu/API/4247530904,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530904/261863,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30904/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530904/131298,8/31/1976,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530904/261866,4652,7721,Ward,17,24,560  FSL & 1980 FWL,31.562252044677700,-103.187232971191000
26032,4247530914,"UNIVERSITY ""28"" - 3",Plugged and Abandoned,1976,11/19/1976,1/8/1977,,,1/8/1977,PAO,,PEARCE TRUST AND BLAIR,BLOCK 16,RUSTLER DOLOMITE,2618,1799,,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,18,0,62,1699,1729,,http://utlands.utsystem.edu/API/4247530914,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30914/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530914/261867,8/26/1976,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530914/261868,,,Ward,16,28,330  FSL & 330 FWL,31.508554458618100,-103.101501464843000
26033,4247530920,"UNIV ""12-18"" - 1",Field Transfer,1976,9/21/1976,1/10/1977,,,1/10/1977,OIL,,OASIS PETROLEUM PERMIAN LLC,"WAR-WINK, S.",WOLFCAMP,2776,13152,,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,257,600,31,11301,13037,,http://utlands.utsystem.edu/API/4247530920,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30920/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530920/261884,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530920/508132,7/19/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530920/508133,72930,101112,Ward,18,12,1410  FSL & 1245 FWL,31.592092514038000,-103.254295349121000
26034,4247530920,"UNIVERSITY ""12-18"" - 4201",Producing,,00000000,00000000,,,7/1/2019,OIL,,OASIS PETROLEUM PERMIAN LLC,PHANTOM,WOLFCAMP,2776,13152,,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,257,600,31,11230,13037,,http://utlands.utsystem.edu/API/4247530920,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/475_Ward/30920/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530920/261884,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530920/508132,7/19/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4247530920/508133,72930,101112,Ward,18,12,1410  FSL & 1245 FWL,31.592092514038000,-103.254295349121000
